ID,cluster_kmeans_features,cluster_hierarchical,cluster_kmeans_ts,cluster_dbscan
251306,1,1,0,0
251316,2,0,0,0
251341,2,0,1,0
251343,2,0,1,0
251356,0,2,1,0
251360,1,1,0,0
251387,2,1,1,0
251438,1,0,0,0
251447,2,0,1,0
251491,2,0,1,0
251499,2,0,1,0
251506,2,0,1,0
251507,0,0,1,0
251517,2,1,0,0
251548,2,0,1,0
251565,2,0,0,0
251575,2,0,1,0
251577,2,0,1,0
251585,2,0,1,0
251589,2,0,0,0
251597,2,0,0,0
251618,2,0,0,0
251621,2,0,0,0
251628,2,0,1,0
251631,2,0,1,0
251676,2,1,0,0
251677,1,1,0,0
251679,2,0,1,0
251695,2,1,0,0
251696,2,0,1,0
251708,2,0,1,0
251750,1,1,0,0
251754,2,0,0,0
251765,2,0,0,0
251794,2,0,1,0
251815,2,0,1,0
251834,2,0,1,0
251841,2,0,1,0
251853,2,0,1,0
251859,2,0,1,0
251876,0,0,1,0
251883,2,0,0,0
251889,2,0,1,0
251911,2,0,1,0
251913,1,1,1,0
251934,2,0,1,0
251974,2,0,0,0
251987,2,0,1,0
251992,2,1,0,0
252013,2,0,1,0
252014,2,0,1,0
252021,1,1,0,0
252054,1,1,1,0
252075,0,2,1,0
252089,2,0,1,0
252105,2,0,1,0
252167,2,0,1,0
252200,2,1,1,0
252216,2,0,0,0
252219,2,0,0,0
252232,1,1,0,0
252238,2,1,1,0
252297,1,1,1,0
252321,2,0,0,0
252330,1,1,0,0
252344,2,0,1,0
252345,1,1,0,0
252354,1,0,1,0
252371,2,0,1,0
252403,2,0,1,0
252430,2,0,1,0
252433,0,0,1,0
252456,1,1,0,0
252460,2,0,1,0
252492,0,0,1,0
252514,2,0,1,0
252526,2,0,0,0
252530,2,0,1,0
252538,2,0,1,0
252543,2,0,1,0
252550,2,0,0,0
252592,2,0,1,0
252595,1,0,0,0
252617,1,1,0,0
252630,2,0,1,0
252660,1,1,0,0
252671,2,0,0,0
252712,2,0,1,0
252722,2,0,0,0
252738,2,0,1,0
252746,2,0,0,0
252753,2,0,0,0
252801,2,0,1,0
252803,2,0,1,0
252822,2,0,0,0
252827,2,0,0,0
252858,2,0,1,0
252866,2,0,0,0
252898,2,0,0,0
252899,2,0,0,0
252911,2,0,1,0
252959,2,0,0,0
252963,2,1,1,0
252971,2,0,0,0
252977,2,1,0,0
252983,2,0,1,0
252992,2,0,0,0
253006,2,0,0,0
253029,0,2,1,1
253042,1,1,0,0
253049,1,1,0,0
253052,2,0,0,0
253076,2,0,0,0
253079,2,0,1,0
253100,2,0,1,0
253102,2,0,1,0
253116,2,0,0,0
253118,1,1,0,0
253146,2,0,1,0
253156,2,0,0,0
253158,2,0,1,0
253159,1,1,1,0
253174,1,1,0,0
253180,1,1,0,0
253182,2,0,1,0
253183,2,0,1,0
253202,2,0,1,0
253204,2,0,1,0
253226,2,0,0,0
253227,2,0,0,0
253238,2,0,0,0
253278,2,0,1,0
253286,2,0,1,0
253290,2,1,0,0
253322,1,1,0,0
253325,1,0,0,0
253329,2,0,1,0
253333,1,1,0,0
253345,2,0,0,0
253386,1,1,1,0
253457,2,0,1,0
253464,2,0,0,0
253474,2,0,1,0
253485,2,0,1,0
253486,2,0,1,0
253499,2,0,1,0
253531,1,1,0,0
253557,2,0,1,0
253578,2,0,1,0
253582,2,0,0,0
253649,1,1,1,0
253672,2,0,0,0
253680,2,0,1,0
253695,2,0,0,0
253703,2,0,1,0
253714,2,1,0,0
253719,1,1,1,0
253733,2,0,1,0
253737,2,0,0,0
253772,1,1,0,0
253774,2,0,1,0
253789,2,0,0,0
253823,2,0,1,0
253842,2,0,0,0
253856,2,0,0,0
253880,2,0,1,0
253885,2,0,1,0
253886,2,1,0,0
253890,2,0,1,0
253906,2,0,1,0
253949,2,0,1,0
253956,2,0,1,0
253966,2,0,1,0
253968,2,0,1,0
253974,2,0,1,0
253976,2,0,1,0
253988,2,0,1,0
254050,2,0,1,0
254060,0,0,1,0
254062,2,1,0,0
254072,2,1,0,0
254073,2,1,1,0
254081,2,0,1,0
254085,1,1,0,0
254094,2,0,1,0
254106,2,0,1,0
254135,1,1,0,0
254136,2,0,0,0
254142,1,1,1,0
254149,1,1,0,0
254166,2,0,1,0
254187,2,0,1,0
254192,2,0,0,0
254199,2,0,1,0
254207,1,1,0,0
254271,2,0,0,0
254292,2,1,1,0
254307,2,0,1,0
254342,2,0,0,0
254346,2,0,1,0
254358,2,1,1,0
254370,2,0,1,0
254379,2,0,1,0
254380,1,1,0,0
254420,2,0,1,0
254433,2,0,1,0
254458,2,0,0,0
254507,2,0,0,0
254508,2,0,1,0
254585,2,0,1,0
254625,2,0,1,0
254648,2,0,1,0
254656,2,0,0,0
254669,2,0,0,0
254674,2,0,1,0
254677,2,0,0,0
254694,2,0,1,0
254706,2,0,1,0
254731,2,0,0,0
254791,2,0,1,0
254801,1,0,0,0
254804,2,1,1,0
254812,1,1,0,0
254836,2,0,1,0
254856,2,0,1,0
254879,1,1,0,0
254897,2,0,0,0
254902,1,1,1,0
254918,1,0,0,0
254930,2,1,0,0
254945,2,0,1,0
254949,2,0,0,0
254956,2,0,1,0
255025,2,0,1,0
255059,2,0,1,0
255076,2,0,1,0
255088,2,0,1,0
255126,2,0,0,0
255184,2,0,1,0
255193,2,0,0,0
255197,2,0,0,0
255199,2,0,0,0
255223,2,0,1,0
255229,2,0,1,0
255230,2,0,1,0
255258,1,1,0,0
255264,2,0,0,0
255307,1,1,0,0
255317,2,0,0,0
255324,1,1,0,0
255330,2,0,0,0
255358,1,1,1,0
255368,2,0,0,0
255371,2,0,0,0
255408,2,0,0,0
255409,0,2,1,0
255411,1,1,1,0
255421,2,0,1,0
255442,2,0,1,0
255443,2,0,1,0
255449,2,0,1,0
255451,1,1,0,0
255469,1,1,1,0
255477,2,0,0,0
255486,1,1,0,0
255505,2,1,1,0
255521,2,0,1,0
255522,2,0,1,0
255523,2,0,1,0
255532,1,1,0,0
255548,1,1,0,0
255563,2,0,0,0
255574,1,0,0,0
255584,2,0,1,0
255596,2,0,0,0
255608,1,1,0,0
255619,2,0,0,0
255633,2,0,1,0
255647,2,0,1,0
255648,2,0,0,0
255722,2,0,0,0
255768,2,0,1,0
255780,2,0,0,0
255781,1,1,1,0
255792,2,0,0,0
255803,2,0,0,0
255808,2,0,1,0
255825,2,0,0,0
255851,2,0,0,0
255862,2,0,1,0
255863,2,0,1,0
255873,2,0,1,0
255881,2,0,0,0
255890,2,0,1,0
255900,1,1,0,0
255912,2,0,0,0
255947,2,0,1,0
255951,2,0,0,0
255962,2,0,1,0
256000,2,0,1,0
256038,1,1,0,0
256047,2,1,1,0
256048,1,1,0,0
256056,2,0,1,0
256060,2,0,1,0
256062,2,0,1,0
256079,1,0,0,0
256084,1,1,1,0
256095,2,0,1,0
256107,2,0,0,0
256108,2,0,1,0
256124,1,1,1,0
256138,2,0,1,0
256139,2,0,1,0
256147,2,0,0,0
256179,2,0,1,0
256208,2,0,1,0
256209,2,0,1,0
256212,2,1,1,0
256239,2,1,1,0
256243,2,0,1,0
256250,2,0,1,0
256271,2,0,0,0
256272,1,0,1,0
256283,2,0,0,0
256298,2,0,1,0
256299,2,0,0,0
256307,2,0,0,0
256310,2,0,1,0
256387,2,0,0,0
256396,2,0,1,0
256399,2,0,0,0
256413,2,0,1,0
256415,2,0,1,0
256416,2,1,0,0
256460,2,0,0,0
256491,1,1,0,0
256535,2,0,0,0
256550,2,0,0,0
256556,2,1,0,0
256562,2,1,1,0
256575,0,0,1,0
256585,2,0,1,0
256602,2,0,0,0
256604,2,0,1,0
256608,2,0,1,0
256613,2,0,1,0
256619,2,0,1,0
256624,2,0,1,0
256628,1,1,1,0
256638,2,0,1,0
256669,2,1,0,0
256676,2,1,0,0
256747,1,0,0,0
256752,2,0,1,0
256761,2,0,0,0
256797,1,1,0,0
256808,2,0,1,0
256836,2,0,1,0
256844,2,0,1,0
256905,2,0,1,0
256907,2,0,1,0
256922,2,0,1,0
256945,2,0,1,0
256956,2,0,1,0
256983,2,0,1,0
257021,1,1,0,0
257023,2,0,1,0
257040,2,0,1,0
257044,2,0,0,0
257058,2,0,1,0
257078,2,0,1,0
257087,2,0,0,0
257093,2,1,1,0
257095,0,2,0,0
257107,2,0,0,0
257119,2,0,1,0
257123,2,0,1,0
257142,1,1,0,0
257158,1,1,0,0
257188,2,0,1,0
257192,2,1,1,0
257198,2,0,0,0
257201,2,0,1,0
257214,2,0,1,0
257223,2,0,0,0
257243,1,1,0,0
257258,2,0,0,0
257265,2,0,1,0
257267,2,0,1,0
257301,1,0,0,0
257302,2,0,1,0
257306,2,0,1,0
257313,2,0,1,0
257359,1,1,0,0
257360,1,1,0,0
257373,2,0,0,0
257412,2,0,1,0
257423,2,0,1,0
257432,1,1,0,0
257441,1,1,0,0
257564,2,0,0,0
257568,2,0,1,0
257588,2,0,1,0
257590,1,1,0,0
257593,2,0,1,0
257596,0,0,1,0
257599,2,0,1,0
257624,2,1,0,0
257634,1,1,0,0
257639,2,0,0,0
257692,2,0,1,0
257698,2,0,0,0
257713,2,0,1,0
257745,2,0,0,0
257757,2,1,0,0
257761,2,0,0,0
257778,2,0,1,0
257787,2,0,1,0
257791,2,0,1,0
257794,2,0,0,0
257799,2,0,1,0
257801,1,1,1,0
257808,2,0,0,0
257823,1,1,0,0
257859,2,0,0,0
257872,2,0,1,0
257880,2,0,1,0
257883,2,1,0,0
257885,2,0,0,0
257887,2,0,1,0
257895,2,1,0,0
257902,1,1,1,0
257918,2,0,0,0
257925,2,0,1,0
257943,2,0,1,0
257952,2,0,0,0
258006,2,0,0,0
258014,2,0,1,0
258029,2,0,1,0
258033,2,0,0,0
258045,2,0,0,0
258087,2,0,0,0
258098,2,0,0,0
258115,2,1,0,0
258120,2,0,1,0
258167,0,2,1,0
258172,2,0,0,0
258223,2,0,1,0
258234,2,0,1,0
258242,2,0,0,0
258252,2,0,1,0
258258,1,1,0,0
258259,2,0,1,0
258282,2,0,1,0
258300,2,0,0,0
258305,1,0,0,0
258326,2,0,1,0
258352,2,0,1,0
258353,2,0,1,0
258387,1,1,0,0
258404,2,0,0,0
258406,2,0,1,0
258443,2,0,0,0
258483,2,0,0,0
258485,1,1,1,0
258493,2,0,0,0
258495,2,0,0,0
258518,1,1,1,0
258524,2,0,1,0
258528,2,0,1,0
258575,2,0,1,0
258590,2,1,0,0
258594,2,0,1,0
258602,2,0,1,0
258613,2,0,1,0
258619,2,0,0,0
258679,2,1,1,0
258684,2,0,1,0
258709,1,1,0,0
258728,0,0,1,0
258732,1,1,1,0
258760,2,0,1,0
258865,2,0,1,0
258871,2,0,1,0
258934,2,0,1,0
258944,2,0,1,0
258946,2,0,1,0
258958,2,0,1,0
258974,1,0,0,0
258983,2,0,0,0
259001,2,0,0,0
259011,1,1,1,0
259012,2,0,0,0
259038,1,1,0,0
259066,2,0,1,0
259094,1,1,0,0
259120,2,0,1,0
259176,2,0,0,0
259193,1,1,0,0
259227,1,1,0,0
259235,2,0,1,0
259246,2,0,1,0
259257,2,0,1,0
259263,2,0,1,0
259276,2,0,1,0
259312,2,0,1,0
259335,2,0,1,0
259358,2,0,1,0
259376,2,0,1,0
259388,2,0,1,0
259394,1,1,0,0
259469,1,1,0,0
259515,2,0,1,0
259536,2,0,1,0
259553,2,0,1,0
259554,2,0,0,0
259566,2,0,1,0
259568,2,1,0,0
259580,2,0,0,0
259619,1,1,1,0
259640,2,0,1,0
259658,2,0,0,0
259694,1,1,0,0
259701,2,0,1,0
259705,2,0,1,0
259716,1,1,1,0
259717,2,1,1,0
259725,1,1,0,0
259757,2,0,1,0
259760,2,0,1,0
259768,1,1,0,0
259782,2,0,1,0
259797,2,0,0,0
259802,1,1,0,0
259846,2,0,1,0
259852,2,0,0,0
259858,2,0,1,0
259867,2,0,1,0
259920,2,0,0,0
259934,2,0,0,0
259952,2,0,1,0
260027,2,0,0,0
260031,2,0,0,0
260032,2,0,1,0
260081,2,0,0,0
260087,1,1,0,0
260104,2,0,0,0
260106,2,0,1,0
260126,2,0,0,0
260145,2,0,1,0
260165,1,0,0,0
260182,2,0,1,0
260196,2,0,1,0
260215,2,0,0,0
260226,2,0,0,0
260309,2,1,1,0
260350,1,1,0,0
260382,2,0,0,0
260414,2,0,1,0
260415,2,0,1,0
260441,2,0,1,0
260456,2,0,0,0
260465,2,0,1,0
260473,2,0,0,0
260477,2,0,1,0
260554,1,1,1,0
260556,1,1,0,0
260568,2,0,1,0
260585,2,0,1,0
260588,1,1,0,-1
260607,2,0,1,0
260639,2,0,0,0
260650,2,0,1,0
260664,2,0,1,0
260679,1,1,0,0
260720,2,0,0,0
260755,2,0,1,0
260761,1,1,1,0
260762,2,0,1,0
260764,2,0,1,0
260771,2,0,1,0
260780,2,0,1,0
260818,1,1,1,0
260831,2,0,1,0
260840,1,1,0,0
260850,2,0,1,0
260856,2,0,1,0
260862,2,0,0,0
260885,2,0,1,0
260905,2,0,1,0
260912,1,0,1,0
260913,2,0,1,0
260923,2,0,0,0
260928,1,0,0,0
260932,1,1,0,0
260955,2,0,1,0
260970,2,0,1,0
260999,2,0,1,0
261010,2,0,0,0
261017,1,1,0,0
261043,0,0,1,0
261048,2,0,1,0
261095,2,0,1,0
261109,2,0,1,0
261137,2,0,0,0
261158,2,0,1,0
261160,2,0,1,0
261190,2,0,0,0
261241,2,0,1,0
261286,2,0,1,0
261293,2,0,0,0
261301,2,0,1,0
261304,2,0,0,0
261340,2,0,1,0
261390,2,0,0,0
261404,2,0,0,0
261408,2,0,1,0
261419,1,1,0,0
261425,2,1,0,0
261445,2,1,0,0
261452,2,0,1,0
261496,2,0,1,0
261528,2,0,1,0
261540,0,0,1,0
261552,2,0,0,0
261585,2,0,1,0
261591,1,1,0,0
261633,2,0,0,0
261635,2,0,1,0
261660,2,0,0,0
261675,0,0,1,0
261697,2,0,1,0
261702,2,0,1,0
261715,2,0,0,0
261738,1,1,0,0
261771,2,0,0,0
261782,2,1,0,0
261801,2,0,1,0
261822,2,0,1,0
261965,2,0,0,0
261972,2,0,0,0
261984,1,1,1,0
262001,1,1,0,0
262023,0,1,0,0
262033,2,0,1,0
262046,2,0,1,0
262080,2,0,0,0
262094,2,0,1,0
262101,2,0,1,0
262116,2,0,0,0
262132,2,0,1,0
262143,2,0,1,0
262176,2,0,1,0
262230,2,0,1,0
262238,2,0,1,0
262241,2,0,0,0
262274,2,1,0,0
262314,2,1,1,0
262323,2,0,1,0
262334,2,0,1,0
262343,2,0,1,0
262363,1,1,1,0
262366,0,2,1,-1
262411,2,0,0,0
262419,0,0,1,0
262454,2,0,0,0
262456,2,0,1,0
262462,1,1,0,0
262472,2,0,0,0
262474,1,1,1,0
262529,2,1,0,0
262534,2,0,0,0
262570,2,0,0,0
262581,2,0,1,0
262583,2,1,0,0
262628,2,0,1,0
262639,2,0,1,0
262647,2,0,1,0
262661,2,0,1,0
262677,2,0,0,0
262703,2,0,1,0
262714,2,0,1,0
262721,2,0,0,0
262737,2,0,1,0
262758,2,0,1,0
262779,2,0,0,0
262788,2,0,0,0
262800,1,1,0,0
262818,2,0,0,0
262832,2,0,1,0
262880,2,0,0,0
262890,2,0,0,0
262907,2,0,0,0
262961,1,1,0,0
262994,0,0,1,0
262997,1,1,0,0
263001,2,0,1,0
263004,2,0,1,0
263005,1,1,0,0
263028,0,2,1,-1
263039,2,0,0,0
263052,1,1,1,0
263069,2,0,1,0
263097,2,0,1,0
263099,2,0,1,0
263122,2,0,0,0
263146,2,0,1,0
263219,1,0,0,0
263268,2,0,0,0
263295,2,0,1,0
263335,2,1,1,0
263349,1,1,0,0
263351,2,0,1,0
263375,1,1,0,0
263389,2,0,1,0
263390,2,0,1,0
263419,2,0,1,0
263445,2,0,0,0
263468,2,0,1,0
263496,2,0,0,0
263538,2,0,0,0
263565,2,0,0,0
263574,2,0,1,0
263576,1,1,0,0
263587,2,0,1,0
263615,1,1,1,0
263622,2,0,1,0
263625,2,0,1,0
263654,1,1,0,0
263687,2,0,1,0
263719,2,0,0,0
263727,2,0,1,0
263734,1,1,0,0
263754,2,0,1,0
263790,1,1,0,0
263794,2,0,1,0
263827,2,0,1,0
263850,2,0,1,0
263856,2,0,0,0
263866,2,0,1,0
263873,2,0,1,0
263882,1,1,0,0
263915,2,0,1,0
263922,2,0,1,0
263928,2,0,1,0
263937,2,0,1,0
263941,2,0,1,0
263984,2,0,1,0
263989,2,1,1,0
263993,2,0,1,0
264007,1,1,1,0
264022,2,0,1,0
264030,2,0,1,0
264042,2,0,1,0
264074,2,0,1,0
264089,2,0,0,0
264106,1,1,0,0
264208,2,0,1,0
264234,2,0,1,0
264242,2,0,1,0
264243,2,0,1,0
264244,2,1,1,0
264248,2,0,1,0
264282,2,1,1,0
264292,2,0,1,0
264307,1,1,1,0
264380,2,0,1,0
264390,2,0,1,0
264392,1,1,0,0
264427,2,1,1,0
264438,2,0,0,0
264463,2,1,1,0
264472,2,0,1,0
264486,2,0,1,0
264538,2,0,1,0
264581,2,0,1,0
264585,2,0,0,0
264614,2,0,1,0
264625,2,1,0,0
264639,2,0,1,0
264668,2,1,1,0
264671,2,0,1,0
264721,2,0,1,0
264761,2,0,0,0
264820,2,0,1,0
264836,2,1,0,0
264862,2,0,1,0
264864,2,0,1,0
264872,2,0,1,0
264876,0,0,1,0
264917,2,1,0,0
264964,2,0,1,0
264966,2,0,1,0
264988,2,0,1,0
264989,2,0,1,0
265011,2,0,1,0
265035,2,1,1,0
265040,2,0,0,0
265079,1,1,0,0
265098,2,0,1,0
265118,2,0,1,0
265126,2,0,1,0
265140,2,0,1,0
265153,2,0,0,0
265158,2,0,1,0
265171,2,0,1,0
265190,2,0,0,0
265203,2,0,1,0
265209,2,0,1,0
265218,2,1,1,0
265226,2,0,0,0
265267,2,1,0,0
265273,2,0,1,0
265274,2,0,0,0
265385,2,0,1,0
265390,2,0,0,0
265392,2,0,1,0
265399,2,0,0,0
265426,2,0,1,0
265438,2,0,0,0
265459,2,0,1,0
265467,2,0,1,0
265474,2,0,0,0
265482,2,0,1,0
265483,2,0,0,0
265485,2,0,1,0
265496,2,1,0,0
265498,2,0,0,0
265510,2,0,1,0
265521,1,1,0,0
265549,2,0,1,0
265554,2,0,0,0
265563,2,0,1,0
265571,2,0,1,0
265573,2,0,1,0
265581,2,0,1,0
265594,2,0,0,0
265633,2,0,0,0
265646,1,1,1,0
265664,2,0,0,0
265667,1,1,0,0
265692,2,1,1,0
265771,1,1,1,0
265784,1,1,0,0
265807,2,0,1,0
265827,2,0,1,0
265838,2,0,1,0
265847,2,0,1,0
265877,2,0,1,0
265878,2,0,0,0
265921,1,1,0,0
265947,1,1,0,0
265968,2,1,0,0
265969,2,0,1,0
265980,1,1,1,0
265983,2,1,0,0
265993,2,0,0,0
266014,1,1,0,0
266023,2,0,1,0
266025,2,0,1,0
266028,2,0,1,0
266037,2,0,1,0
266046,1,1,0,0
266071,2,0,1,0
266110,2,0,1,0
266141,2,0,1,0
266181,2,0,0,0
266196,2,0,1,0
266209,2,0,1,0
266212,2,1,0,0
266228,2,0,0,0
266239,2,0,0,0
266240,2,0,1,0
266250,2,0,0,0
266255,2,0,0,0
266273,2,0,1,0
266288,2,0,0,0
266297,2,0,1,0
266317,0,0,1,0
266321,0,2,1,0
266335,2,0,1,0
266384,2,0,0,0
266391,2,0,1,0
266397,2,0,1,0
266462,2,0,1,0
266485,0,0,1,0
266490,2,0,0,0
266517,1,1,0,0
266539,2,0,0,0
266564,1,1,0,0
266581,1,1,0,0
266620,2,0,0,0
266651,2,0,1,0
266658,2,0,1,0
266685,2,0,0,0
266700,2,0,1,0
266701,2,0,1,0
266704,1,1,0,0
266711,2,0,1,0
266766,2,0,1,0
266778,2,0,0,0
266797,2,0,0,0
266830,2,0,1,0
266836,2,0,1,0
266854,2,0,0,0
266861,1,1,0,0
266866,2,0,1,0
266868,2,0,0,0
266877,1,1,0,0
266890,2,0,1,0
266910,2,0,1,0
266917,2,0,1,0
266933,2,0,1,0
266999,1,1,0,0
267039,2,1,0,0
267043,1,1,0,0
267047,2,0,1,0
267107,2,0,1,0
267116,1,1,0,0
267122,2,0,0,0
267181,2,0,1,0
267182,2,0,1,0
267194,2,0,0,0
267202,2,0,1,0
267214,2,0,1,0
267236,2,0,0,0
267238,2,0,1,0
267283,2,0,1,0
267323,2,0,0,0
267324,2,0,1,0
267350,2,0,1,0
267382,2,0,0,0
267396,1,1,0,0
267432,2,0,1,0
267449,2,0,1,0
267456,2,0,1,0
267479,1,0,0,0
267482,2,0,1,0
267489,1,1,0,0
267513,2,0,1,0
267523,2,0,1,0
267537,2,0,1,0
267558,1,0,1,0
267561,1,1,1,-1
267571,2,0,1,0
267602,2,0,1,0
267605,2,0,0,0
267613,1,1,0,0
267640,2,0,1,0
267663,2,0,1,0
267680,2,0,1,0
267684,2,0,1,0
267706,2,0,1,0
267715,2,0,0,0
267720,2,0,1,0
267728,2,0,1,0
267735,2,0,1,0
267742,2,0,0,0
267786,2,0,1,0
267804,2,0,0,0
267826,2,0,1,0
267831,2,0,1,0
267853,2,1,1,0
267870,1,1,0,0
267895,1,1,0,0
267901,1,1,0,0
267925,2,0,1,0
267949,1,1,0,0
267972,2,0,1,0
267979,2,0,1,0
268005,0,0,1,0
268021,2,0,1,0
268048,2,0,0,0
268053,2,0,1,0
268059,2,0,1,0
268082,2,0,0,0
268098,2,0,1,0
268107,0,0,1,0
268114,2,0,1,0
268134,2,0,1,0
268136,2,0,1,0
268154,2,0,0,0
268176,1,1,0,0
268184,2,0,1,0
268267,2,0,1,0
268272,2,0,0,0
268297,2,0,1,0
268324,2,0,0,0
268342,2,0,0,0
268349,2,0,0,0
268358,2,1,0,0
268367,2,0,1,0
268375,2,0,1,0
268382,2,0,0,0
268387,2,0,1,0
268390,2,0,0,0
268420,2,0,1,0
268426,2,0,0,0
268439,1,1,0,0
268443,2,0,1,0
268462,2,0,1,0
268495,2,0,0,0
268521,2,0,1,0
268546,1,1,0,0
268549,1,1,0,0
268570,1,0,1,0
268648,2,0,1,0
268671,2,0,0,0
268682,0,0,0,0
268691,1,1,0,0
268701,1,1,0,0
268712,2,0,1,0
268755,1,1,0,0
268765,2,0,1,0
268779,2,0,0,0
268782,2,1,0,0
268784,2,0,1,0
268788,2,1,0,0
268806,2,0,1,0
268807,2,1,0,0
268824,1,1,0,0
268837,2,0,1,0
268888,2,0,0,0
268900,2,0,0,0
268901,1,1,0,0
268939,1,1,0,0
268961,2,0,1,0
268976,2,0,0,0
268994,1,1,0,0
269004,2,0,1,0
269030,2,0,0,0
269061,2,0,0,0
269063,2,1,1,0
269068,1,1,0,0
269084,2,0,1,0
269091,2,0,0,0
269099,2,0,0,0
269112,2,0,0,0
269124,2,0,1,0
269157,2,0,1,0
269164,2,0,0,0
269173,2,0,0,0
269184,1,1,0,0
269203,2,1,1,0
269206,2,0,0,0
269208,2,0,0,0
269235,2,0,1,0
269239,2,0,1,0
269240,1,1,0,0
269250,2,0,1,0
269293,2,0,1,0
269298,2,0,1,0
269310,2,0,0,0
269311,2,0,0,0
269325,2,0,1,0
269326,2,0,1,0
269342,2,0,0,0
269343,1,1,1,0
269371,2,0,1,0
269373,2,0,1,0
269378,2,1,1,0
269408,1,1,1,0
269417,2,0,0,0
269433,2,0,0,0
269436,2,0,1,0
269475,2,0,0,0
269489,2,0,0,0
269492,2,0,1,0
269493,1,1,1,-1
269526,1,1,1,0
269555,2,0,0,0
269561,1,1,0,0
269572,2,0,1,0
269587,1,1,0,0
269605,2,0,1,0
269645,2,0,1,0
269653,2,0,1,0
269685,2,0,0,0
269709,2,0,1,0
269770,2,0,1,0
269809,2,0,1,0
269813,2,0,0,0
269815,1,1,0,0
269825,1,0,0,0
269834,1,0,0,0
269843,2,0,1,0
269844,2,0,1,0
269846,2,0,0,0
269866,1,1,0,0
269876,2,0,0,0
269897,2,0,1,0
269918,2,0,1,0
269921,1,1,0,0
269945,2,0,1,0
269964,2,1,1,0
269972,2,0,1,0
269987,2,0,0,0
270007,2,0,1,0
270021,1,1,0,0
270061,2,0,0,0
270077,2,0,1,0
270099,2,0,1,0
270131,2,0,0,0
270167,2,0,1,0
270169,0,0,1,0
270186,2,0,1,0
270197,2,0,1,0
270208,2,0,1,0
270232,2,0,0,0
270245,2,0,0,0
270253,0,0,1,0
270268,1,1,0,0
270286,2,0,1,0
270291,1,1,1,0
270332,1,1,0,0
270345,2,0,0,0
270358,2,0,0,0
270417,1,1,1,0
270445,2,0,0,0
270487,1,1,0,0
270501,1,1,0,0
270508,2,1,1,0
270523,2,0,0,0
270534,2,0,1,0
270557,2,0,1,0
270559,1,1,0,0
270560,0,0,1,0
270606,0,2,0,-1
270609,2,0,1,0
270651,1,1,1,-1
270654,0,0,1,0
270658,2,0,1,0
270660,2,0,1,0
270677,2,0,1,0
270701,2,0,1,0
270705,2,0,1,0
270724,2,0,1,0
270758,1,1,0,0
270761,2,0,1,0
270763,2,0,0,0
270788,1,1,1,0
270806,1,1,0,0
270827,2,0,1,0
270850,2,1,1,0
270862,2,0,1,0
270866,1,1,1,0
270886,2,0,0,0
270922,2,0,1,0
270955,2,0,1,0
270964,2,0,1,0
270979,2,0,1,0
270983,2,0,0,0
270991,2,0,1,0
271019,2,0,1,0
271055,2,0,0,0
271060,2,0,0,0
271075,2,0,0,0
271079,1,1,1,0
271089,2,0,1,0
271114,2,1,1,0
271129,1,1,0,0
271135,2,0,0,0
271139,2,0,0,0
271144,2,0,1,0
271158,2,0,1,0
271166,1,1,0,0
271174,1,1,1,0
271179,2,0,1,0
271231,2,0,0,0
271234,1,1,0,0
271256,2,0,0,0
271275,2,0,1,0
271284,2,0,1,0
271346,2,0,1,0
271357,2,0,1,0
271374,2,1,0,0
271381,2,0,0,0
271386,2,0,1,0
271398,2,0,0,0
271399,1,1,0,0
271427,1,1,1,0
271431,1,1,0,0
271434,2,0,1,0
271437,2,0,0,0
271448,0,0,1,0
271465,2,0,0,0
271467,2,0,0,0
271473,2,0,1,0
271477,1,1,0,0
271486,2,0,1,0
271491,2,0,1,0
271501,2,0,1,0
271520,2,0,0,0
271540,1,1,0,0
271549,2,0,1,0
271550,2,0,1,0
271560,1,1,0,0
271562,1,1,0,0
271584,2,0,0,0
271600,2,0,0,0
271601,1,1,1,0
271605,2,0,0,0
271618,2,0,1,0
271627,2,0,1,0
271651,2,0,1,0
271656,2,0,1,0
271683,2,0,0,0
271704,2,0,1,0
271711,2,0,1,0
271753,2,0,1,0
271764,2,0,1,0
271766,2,0,1,0
271776,1,1,0,0
271792,2,0,0,0
271803,2,0,1,0
271804,2,0,1,0
271847,2,0,1,0
271876,2,0,1,0
271890,2,0,1,0
271947,2,0,1,0
271950,2,0,1,0
271971,2,0,1,0
271997,2,0,1,0
271998,2,0,0,0
272012,2,0,1,0
272015,2,0,1,0
272021,2,0,1,0
272028,2,0,0,0
272032,2,0,1,0
272044,2,1,0,0
272047,2,0,0,0
272078,1,1,0,0
272086,2,0,1,0
272118,2,0,0,0
272150,2,0,1,0
272156,2,0,1,0
272180,2,0,1,0
272235,1,1,0,0
272238,0,0,1,0
272258,1,0,0,0
272261,2,0,1,0
272280,1,1,0,0
272298,2,0,0,0
272308,2,0,1,0
272314,2,0,1,0
272342,2,0,1,0
272354,2,0,1,0
272358,2,0,1,0
272367,2,0,0,0
272370,0,0,1,0
272396,2,0,1,0
272413,1,1,0,0
272439,1,1,0,0
272449,2,0,0,0
272466,2,0,0,0
272474,2,0,1,0
272484,2,0,0,0
272533,2,0,1,0
272540,2,0,1,0
272644,2,0,1,0
272682,2,0,1,0
272683,2,0,0,0
272709,1,1,0,0
272760,2,0,1,0
272769,2,0,1,0
272770,2,0,0,0
272796,1,1,1,0
